,Date,Origin,Destination,Price,Departure Time,Arrival Time,Flight duration,URL
0,2020-08-13,SIN,HKG,$127,2:15,6:20,4h 05m,https://www.kayak.com/book/flight?code=GDFiRui2Kz.6We7wBYoN-cNUvH8T-y68A.12677.967236798952c59c083d3d17daa36696&h=f5fe7c3b247e&sub=E-139119fa0bd
1,2020-08-14,SIN,HKG,$127,2:15,6:20,4h 05m,https://www.kayak.com/book/flight?code=GDEiKj7jIn.6We7wBYoN-cNUvH8T-y68A.12677.5d176542ac7bb7b8d2e227c5100e8da1&h=97844cea678d&sub=E-139119fa0bd
2,2020-08-15,SIN,HKG,$127,2:15,6:20,4h 05m,https://www.kayak.com/book/flight?code=GDHCEIom07.6We7wBYoN-cNUvH8T-y68A.12677.27e48d0591d34ef8efdcca296327fc8e&h=497251113c85&sub=E-139119fa0bd
3,2020-08-16,SIN,HKG,$127,4:55,9:00,4h 05m,https://www.kayak.com/book/flight?code=GDGCNuAcFJ.6We7wBYoN-cNUvH8T-y68A.12677.c53e501cd140d0ad7460ce5754cd52c8&h=6b795320713a&sub=E-139119fa0bd
4,2020-08-17,SIN,HKG,$128,4:55,9:00,4h 05m,https://www.kayak.com/book/flight?code=GDGCMrpJuB.6We7wBYoN-cNUvH8T-y68A.12715.58c0f15b308d159d4b68c6300b3c5c8e&h=12377162750a&sub=E-139119fa0bd
5,2020-08-18,SIN,HKG,$127,6:00,10:05,4h 05m,https://www.kayak.com/book/flight?code=GDHiE1m_1U.6We7wBYoN-cNUvH8T-y68A.12677.d1f20b4c10420161f2e1cdd93c845199&h=77157ccc567c&sub=E-139119fa0bd
6,2020-08-19,SIN,HKG,$127,2:00,6:05,4h 05m,https://www.kayak.com/book/flight?code=GDEiMnseLO.6We7wBYoN-cNUvH8T-y68A.12677.8f71b1f5c4333633201d8fa30ad42ef3&h=479787cd03d7&sub=E-139119fa0bd
7,2020-08-20,SIN,HKG,$127,4:55,9:00,4h 05m,https://www.kayak.com/book/flight?code=GDGiKu6Io0.6We7wBYoN-cNUvH8T-y68A.12677.85b1ddaec1e9bb6b892b340a786b6647&h=b4a8f2ba8183&sub=E-139119fa0bd
8,2020-08-21,SIN,HKG,$133,6:00,10:05,4h 05m,https://www.kayak.com/book/flight?code=GDFiM5GkWw.6Ky586fB8Xouqge7lldQQw.13288.ef1af7b3368e045abc70007848f0b602&h=2f7c2246584d&sub=E-1f08093e2f1
9,2020-08-22,SIN,HKG,$127,2:15,6:20,4h 05m,https://www.kayak.com/book/flight?code=GDEiQ16lKm.6We7wBYoN-cNUvH8T-y68A.12677.f906f58980e49de1dae501498ec2eb92&h=943eb3549151&sub=E-139119fa0bd
10,2020-08-23,SIN,HKG,$127,4:55,9:00,4h 05m,https://www.kayak.com/book/flight?code=GDHCMfEM-f.6We7wBYoN-cNUvH8T-y68A.12677.1839dc71a143c871c9fc6a8fd1dc2986&h=31430b558367&sub=E-139119fa0bd
11,2020-08-24,SIN,HKG,$126,6:00,10:05,4h 05m,https://www.kayak.com/book/flight?code=GDGCHLW8ji.6We7wBYoN-cNUvH8T-y68A.12577.8be891a69f30758e5d74a68b4936773e&h=fbd71ddf616f&sub=E-139119fa0bd
12,2020-08-25,SIN,HKG,$127,4:55,9:00,4h 05m,https://www.kayak.com/book/flight?code=GDECMbnD5n.6We7wBYoN-cNUvH8T-y68A.12677.9093f70af019ed8e45d9b0cea3add72e&h=8431a7f88316&sub=E-139119fa0bd
13,2020-08-26,SIN,HKG,$127,4:00,8:05,4h 05m,https://www.kayak.com/book/flight?code=GDHiLGn6ZH.6We7wBYoN-cNUvH8T-y68A.12677.5ce2c6c15344bada61f56ceca3380b44&h=30bb0de1f560&sub=E-139119fa0bd
