,Date,Origin,Destination,Price,Departure Time,Arrival Time,Flight duration,URL
0,2020-07-23,SIN,HKG,$175,7:25,11:20,3h 55m,https://www.kayak.com/book/flight?code=GGFiTXu8sn.jRteWfHQYoYDzQq2dWkU9A.17471.d6555d901b0c138a483fa31ece1f0aaa&h=e1c667477e5c&_kw_pbranded=true&sub=E-1df8488dae4
1,2020-07-24,SIN,HKG,$139,6:00,9:40,3h 40m,https://www.kayak.com/book/flight?code=GGGCKDrdkT.3trpTcyJlBVFj024N3_sTg.13871.d418dcbd24490bbb4405c0632e75e8da&h=18ef1ed2548e&sub=E-1c51e2eae46
2,2020-07-25,SIN,HKG,$176,6:00,10:05,4h 05m,https://www.kayak.com/book/flight?code=GGHCJINuLb.-COZ-Slz34a7ImCnqdurig.17554.c3cef464383724e63fc0c43938145c4a&h=9258c8cb957b&sub=E-1e920e1ecb2
3,2020-07-26,SIN,HKG,$139,6:00,9:40,3h 40m,https://www.kayak.com/book/flight?code=GGFiPyVpss.3trpTcyJlBVFj024N3_sTg.13871.44cb9e2bdb6da6920d2f34f8dd5d8740&h=a9056c4d1d72&sub=E-1c51e2eae46
4,2020-07-27,SIN,HKG,$139,6:00,9:40,3h 40m,https://www.kayak.com/book/flight?code=GGGiIgEFrC.3trpTcyJlBVFj024N3_sTg.13871.afcd66faca0498ab507d15393750275f&h=8281be075b0c&sub=E-1c51e2eae46
5,2020-07-28,SIN,HKG,$148,2:15,6:20,4h 05m,https://www.kayak.com/book/flight?code=GGFCR0paQW.6We7wBYoN-cNUvH8T-y68A.14776.08a24767eec95d94e743fbf4fc0d77ef&h=2c87b0d1f2eb&sub=E-139119fa0bd
6,2020-07-29,SIN,HKG,$139,6:00,9:40,3h 40m,https://www.kayak.com/book/flight?code=GGGCPxVCFq.3trpTcyJlBVFj024N3_sTg.13871.303536a7ffe4e14866f8d7b1c054fa18&h=11cb87a9f6d2&sub=E-1c51e2eae46
7,2020-07-30,SIN,HKG,$175,7:25,11:20,3h 55m,https://www.kayak.com/book/flight?code=GGFiOEchyd.jRteWfHQYoYDzQq2dWkU9A.17471.c0819d18f66707bd1ed45ccc7ea59f76&h=c0904a5376a0&_kw_pbranded=true&sub=E-1df8488dae4
8,2020-07-31,SIN,HKG,$139,6:00,9:40,3h 40m,https://www.kayak.com/book/flight?code=GGECIu-4D4.3trpTcyJlBVFj024N3_sTg.13871.ab747bb68a2c61746ffea0b039f8d47b&h=4ecde901dda1&sub=E-1c51e2eae46
9,2020-08-01,SIN,HKG,$127,2:15,6:20,4h 05m,https://www.kayak.com/book/flight?code=GGFiMae85J.6We7wBYoN-cNUvH8T-y68A.12626.ddb0235fae5209b2c5b5d6593f647e75&h=1cd6d09cdf58&sub=E-139119fa0bd
10,2020-08-02,SIN,HKG,$133,2:15,6:20,4h 05m,https://www.kayak.com/book/flight?code=GGGCF2mkDY.6Ky586fB8Xouqge7lldQQw.13262.08161b0dd942550fae687d6e121223c5&h=a95b051ffd3f&sub=E-1f08093e2f1
11,2020-08-03,SIN,HKG,$112,2:15,6:20,4h 05m,https://www.kayak.com/book/flight?code=GGEiNl3-fs.6We7wBYoN-cNUvH8T-y68A.11193.1c32485c2a77b6743a78fdb51f3b4cfc&h=583ebb8c0cdb&sub=E-139119fa0bd
12,2020-08-04,SIN,HKG,$119,6:00,10:05,4h 05m,https://www.kayak.com/book/flight?code=GGHiFrTyWU.6Ky586fB8Xouqge7lldQQw.11820.7957985d439ec27339bef9b19e7c6234&h=5a1e507ddcbc&sub=E-1f08093e2f1
13,2020-08-05,SIN,HKG,$112,6:00,10:05,4h 05m,https://www.kayak.com/book/flight?code=GGFiM7wM1y.6We7wBYoN-cNUvH8T-y68A.11193.72f0c112561f0f3e6972727b7d58c765&h=8871f28d9fe2&sub=E-139119fa0bd
