,Date,Origin,Destination,Price,Departure Time,Arrival Time,Flight duration,URL
0,2020-08-21,SIN,HKG,$127,2:15,6:20,4h 05m,https://www.kayak.com/book/flight?code=GCFCLokhMy.6We7wBYoN-cNUvH8T-y68A.12672.2e291822d939f2e4480d0d6ed0ef26e4&h=0ae65291a201&sub=E-139119fa0bd
1,2020-08-22,SIN,HKG,$140,5:45,9:25,3h 40m,https://www.kayak.com/book/flight?code=GCFiBL8S9n.3trpTcyJlBVFj024N3_sTg.13986.296c727605c4248a3b1e36093199259e&h=62aade7a8623&sub=E-1c51e2eae46
2,2020-08-23,SIN,HKG,$127,2:15,6:20,4h 05m,https://www.kayak.com/book/flight?code=GCFCR32XDs.6We7wBYoN-cNUvH8T-y68A.12672.88c9261642daef07e65af0f69bde45a2&h=e8f3e94cf7d9&sub=E-139119fa0bd
3,2020-08-24,SIN,HKG,$140,5:45,9:25,3h 40m,https://www.kayak.com/book/flight?code=GCHCEWTSmD.3trpTcyJlBVFj024N3_sTg.13986.482308e402175e6783907ced228c321e&h=32ac9d27e3b6&sub=E-1c51e2eae46
4,2020-08-25,SIN,HKG,$127,2:15,6:20,4h 05m,https://www.kayak.com/book/flight?code=GCGCCB2heF.6We7wBYoN-cNUvH8T-y68A.12672.5c64f7d29510b8337475b31c6b0a94e4&h=89145602ae93&sub=E-139119fa0bd
5,2020-08-26,SIN,HKG,$140,5:45,9:25,3h 40m,https://www.kayak.com/book/flight?code=GCEiS2JS9I.3trpTcyJlBVFj024N3_sTg.13986.6380727fe231e93fb587a8ec63871e9d&h=eaa985e0b401&sub=E-1c51e2eae46
6,2020-08-27,SIN,HKG,$191,6:00,10:05,4h 05m,https://www.kayak.com/book/flight?code=GCGiNmW1kz.6We7wBYoN-cNUvH8T-y68A.19078.e62790dfea590b7fcb99a4585dccdf1f&h=3490ffa4c571&sub=E-139119fa0bd
7,2020-08-28,SIN,HKG,$127,2:15,6:20,4h 05m,https://www.kayak.com/book/flight?code=GCFCO3WTYl.6We7wBYoN-cNUvH8T-y68A.12672.6e86f04764740a616f7ac3416d3321dc&h=6b9a23f3873c&sub=E-139119fa0bd
8,2020-08-29,SIN,HKG,$140,5:45,9:25,3h 40m,https://www.kayak.com/book/flight?code=GCFCOv_0H1.3trpTcyJlBVFj024N3_sTg.13986.9bb441998703d2927100fa43a8980f6c&h=233ede325ad4&sub=E-1c51e2eae46
9,2020-08-30,SIN,HKG,$127,2:15,6:20,4h 05m,https://www.kayak.com/book/flight?code=GCGCIqmzwU.6We7wBYoN-cNUvH8T-y68A.12672.63c1957bd8a6a9f52460c0c0aca1dba9&h=a4a703cc9491&sub=E-139119fa0bd
10,2020-08-31,SIN,HKG,$140,5:45,9:25,3h 40m,https://www.kayak.com/book/flight?code=GCFiGTQRII.3trpTcyJlBVFj024N3_sTg.13986.6b302103bd5c1f6099544a53c273f61e&h=39ff7c508bff&sub=E-1c51e2eae46
11,2020-09-01,SIN,HKG,$127,2:15,6:20,4h 05m,https://www.kayak.com/book/flight?code=GCGiPkU1Hz.6We7wBYoN-cNUvH8T-y68A.12672.4ace62f56670885001e7f6ed457bc1ef&h=140e186e0506&sub=E-139119fa0bd
12,2020-09-02,SIN,HKG,$140,5:45,9:25,3h 40m,https://www.kayak.com/book/flight?code=GCHCGTaGTs.3trpTcyJlBVFj024N3_sTg.13986.6f3f17e90e48fff42572a690ac3732b8&h=0d0b1e88ec10&sub=E-1c51e2eae46
13,2020-09-03,SIN,HKG,$191,9:50,2:05,4h 15m,https://www.kayak.com/book/flight?code=GCFiKDOb3j.6We7wBYoN-cNUvH8T-y68A.19078.4e7b2a38a4664997f5ec75bf3e5eb65a&h=2047baaad279&sub=E-139119fa0bd
