,Date,Origin,Destination,Price,Departure Time,Arrival Time,Flight duration,URL
0,2020-09-05,SIN,HKG,$142,5:45,9:25,3h 40m,https://www.kayak.com/book/flight?code=GDECOGvVOj.3trpTcyJlBVFj024N3_sTg.14119.67f835fd08a01893136a4cdaa373fdae&h=060d21702001&sub=E-1c51e2eae46
1,2020-09-06,SIN,HKG,$114,2:15,6:20,4h 05m,https://www.kayak.com/book/flight?code=GDGCJ2KMSd.6We7wBYoN-cNUvH8T-y68A.11396.8015175f5c98c91446fa5bd469af2dbe&h=a90b5acdad19&sub=E-139119fa0bd
2,2020-09-07,SIN,HKG,$142,5:45,9:25,3h 40m,https://www.kayak.com/book/flight?code=GDGCLUdvmN.3trpTcyJlBVFj024N3_sTg.14119.96f94915eacd285495096d6dce30ce9f&h=398cfe3c837d&sub=E-1c51e2eae46
3,2020-09-08,SIN,HKG,$114,2:15,6:20,4h 05m,https://www.kayak.com/book/flight?code=GDGCEmH1cg.6We7wBYoN-cNUvH8T-y68A.11396.b0678bfddb82d05d46759de38e9cd8dd&h=c29df7c01669&sub=E-139119fa0bd
4,2020-09-09,SIN,HKG,$142,5:45,9:25,3h 40m,https://www.kayak.com/book/flight?code=GDFCKLSIPq.3trpTcyJlBVFj024N3_sTg.14119.641cfe5ff4a757a83a8b86d9f292de4a&h=968d15e1a041&sub=E-1c51e2eae46
5,2020-09-10,SIN,HKG,$186,6:00,10:05,4h 05m,https://www.kayak.com/book/flight?code=GDGCCkSgPx.18wgSzIaLAlgpzrTH2pViLaYAeeTFjgE.18589.f1388be6dba2fc532c591963c2abcf9a&h=695979dceea7&sub=E-182a03a4389
6,2020-09-11,SIN,HKG,$142,5:45,9:25,3h 40m,https://www.kayak.com/book/flight?code=GDGCP7eENT.3trpTcyJlBVFj024N3_sTg.14119.af5190f24ab790122a4e37d361a6d033&h=cfc4678bff18&sub=E-1c51e2eae46
7,2020-09-12,SIN,HKG,$142,5:45,9:25,3h 40m,https://www.kayak.com/book/flight?code=GDECKDjokK.3trpTcyJlBVFj024N3_sTg.14119.c4f9861a06dce5c50ccceed4fa65c24f&h=be75e1e3638e&sub=E-1c51e2eae46
8,2020-09-13,SIN,HKG,$121,2:15,6:20,4h 05m,https://www.kayak.com/book/flight?code=GDGCNczBdz.6Ky586fB8Xouqge7lldQQw.12018.9b63256b5bc3d66fa85b33d9194f2f02&h=e753fd0dfdc7&sub=E-1f08093e2f1
9,2020-09-14,SIN,HKG,$142,5:45,9:25,3h 40m,https://www.kayak.com/book/flight?code=GDEiIbQ_Gt.3trpTcyJlBVFj024N3_sTg.14119.236dc495315e1ecf34ca1cac11944672&h=79309af265c6&sub=E-1c51e2eae46
10,2020-09-15,SIN,HKG,$129,2:15,6:20,4h 05m,https://www.kayak.com/book/flight?code=GDGiCP0JSE.6We7wBYoN-cNUvH8T-y68A.12855.3b9ec7a99453ac3c854c5df362a7fa16&h=7662dce69f06&sub=E-139119fa0bd
11,2020-09-16,SIN,HKG,$142,5:45,9:25,3h 40m,https://www.kayak.com/book/flight?code=GDHiO6mFIa.3trpTcyJlBVFj024N3_sTg.14119.9e6a76c088c8f6190b9be54b4c930a99&h=87df9dfe56b8&sub=E-1c51e2eae46
12,2020-09-17,SIN,HKG,$179,7:25,11:20,3h 55m,https://www.kayak.com/book/flight?code=GDFCLU8RlD.jRteWfHQYoYDzQq2dWkU9A.17819.a5951861b22efa5b67c1712af55cead9&h=cc7eaf7b5ff5&_kw_pbranded=true&sub=E-1df8488dae4
13,2020-09-18,SIN,HKG,$121,2:15,6:20,4h 05m,https://www.kayak.com/book/flight?code=GDFiJyGf_9.6Ky586fB8Xouqge7lldQQw.12018.a50fb422c7f0291fb8973ccfa85d4d91&h=7efddcfe5ffa&sub=E-1f08093e2f1
