,Date,Origin,Destination,Price,Departure Time,Arrival Time,Flight duration,URL
0,2020-08-12,SIN,TYO,$268,6:10,2:20,7h 10m,https://www.kayak.com/book/flight?code=GEHiOyNVen.qrlKXTDbgHHBDARZyLA7ng.26782.4d0b4d8dd7a0a69821b7cea6f5c957d4&h=7959749e9d9f&sub=E-182139963ef
1,2020-08-13,SIN,TYO,$254,6:10,2:20,7h 10m,https://www.kayak.com/book/flight?code=GEGiBEd-Ej.6We7wBYoN-cNUvH8T-y68A.25389.5c1c53e59ad37ee17a6130d93b92cacf&h=d754d59798e8&sub=E-139119fa0bd
2,2020-08-14,SIN,TYO,$254,6:10,2:20,7h 10m,https://www.kayak.com/book/flight?code=GEFCRY-5De.6We7wBYoN-cNUvH8T-y68A.25389.99cc983ad454eac3239765d9ae810e7d&h=899337a9192e&sub=E-139119fa0bd
3,2020-08-15,SIN,TYO,$254,6:10,2:20,7h 10m,https://www.kayak.com/book/flight?code=GEEiIygv3l.6We7wBYoN-cNUvH8T-y68A.25389.4f294b32a9a7767bf09336dc7015883a&h=b27b8a294b1d&sub=E-139119fa0bd
4,2020-08-16,SIN,TYO,$254,6:10,2:20,7h 10m,https://www.kayak.com/book/flight?code=GEHCIG12Ne.6We7wBYoN-cNUvH8T-y68A.25397.42146484599e27551ee9227fe3fc5f9c&h=fb7cc6aca4e3&sub=E-139119fa0bd
5,2020-08-17,SIN,TYO,$265,6:10,2:20,7h 10m,https://www.kayak.com/book/flight?code=GEEiSCXFxU.6We7wBYoN-cNUvH8T-y68A.26469.eeafaa33d98e4779c52e231be1abb235&h=b98a2f91cc49&sub=E-139119fa0bd
6,2020-08-18,SIN,TYO,$257,2:00,2:25,11h 25m,https://www.kayak.com/book/flight?code=GEFCTggnRZ.6We7wBYoN-cNUvH8T-y68A.25634.bd51f93fc9febd1b993a760638d5c015&h=ec0ec0f66c2e&sub=E-139119fa0bd
7,2020-08-19,SIN,TYO,$254,6:10,2:20,7h 10m,https://www.kayak.com/book/flight?code=GEHiErGPNS.6We7wBYoN-cNUvH8T-y68A.25389.dae2a3aba2766937d7e28e01f37f79fa&h=266fc24c87bb&sub=E-139119fa0bd
8,2020-08-20,SIN,TYO,$234,2:00,12:45,9h 45m,https://www.kayak.com/book/flight?code=GEGiJsr0Vg.2UFg3_Lii-UH7S5X9hxNmw.23389.1b48f8ba4330b452fdc92ed70fe23ca8&h=fa9f94c5bdbd&sub=E-1836ce41d9d
9,2020-08-21,SIN,TYO,$247,2:00,12:45,9h 45m,https://www.kayak.com/book/flight?code=GEFCL6EjT5.lPAzY077B9kUPBPf-jqMFw.24665.b44d785c5f5a385ebfc106d1aa7c497e&h=ebb1b6dc148b&sub=E-10f36077808
10,2020-08-22,SIN,TYO,$256,6:10,2:20,7h 10m,https://www.kayak.com/book/flight?code=GEGiDkNEqq.-COZ-Slz34a7ImCnqdurig.25562.e6bcf3c1fe3d5deba24a1664be65ea4d&h=1d0d1be92ba7&sub=E-1e920e1ecb2
11,2020-08-23,SIN,TYO,$256,6:10,2:20,7h 10m,https://www.kayak.com/book/flight?code=GEEiTiKFuj.-COZ-Slz34a7ImCnqdurig.25562.1d1adc750eaa347e167f4909979d0e64&h=dd0c1c9d9f61&sub=E-1e920e1ecb2
12,2020-08-24,SIN,TYO,$249,2:00,2:25,11h 25m,https://www.kayak.com/book/flight?code=GEGCPe1oUu.2UFg3_Lii-UH7S5X9hxNmw.24814.98a5fe9537c65c86a6c8ca61f32876b5&h=7cfd999d9081&sub=E-1836ce41d9d
13,2020-08-25,SIN,TYO,$232,2:00,2:25,11h 25m,https://www.kayak.com/book/flight?code=GEECNKVbZv.2UFg3_Lii-UH7S5X9hxNmw.23150.553ae6aad758442a276d6dba40685794&h=f7726fe2fdfc&sub=E-1836ce41d9d
