,Date,Origin,Destination,Price,Departure Time,Arrival Time,Flight duration,URL
0,2020-08-13,SIN,TYO,$268,6:10,2:20,7h 10m,https://www.kayak.com/book/flight?code=GEHiLmb81C.qrlKXTDbgHHBDARZyLA7ng.26782.5c1c53e59ad37ee17a6130d93b92cacf&h=da2e56ebe7f3&sub=E-182139963ef
1,2020-08-14,SIN,TYO,$278,2:20,3:30,12h 10m,https://www.kayak.com/book/flight?code=GEGCH7Bff9.2UFg3_Lii-UH7S5X9hxNmw.27705.5717f5836a15e3cac374a4cf4ad6b58b&h=123675fd9188&sub=E-1836ce41d9d
2,2020-08-15,SIN,TYO,$255,6:10,2:20,7h 10m,https://www.kayak.com/book/flight?code=GEEiRT3uvh.6We7wBYoN-cNUvH8T-y68A.25444.4f294b32a9a7767bf09336dc7015883a&h=4ed657861d93&sub=E-139119fa0bd
3,2020-08-16,SIN,TYO,$319,2:00,12:45,9h 45m,https://www.kayak.com/book/flight?code=GEEiQwxgyn.2UFg3_Lii-UH7S5X9hxNmw.31809.32ee3d59808084713de5b73464ff656d&h=c351670c4dd7&sub=E-1836ce41d9d
4,2020-08-17,SIN,TYO,$299,2:00,12:45,9h 45m,https://www.kayak.com/book/flight?code=GEGiJ_2dWT.2UFg3_Lii-UH7S5X9hxNmw.29868.bf53f27771c2112d8d48f04d8728e85c&h=227162dcf6d4&sub=E-1836ce41d9d
5,2020-08-18,SIN,TYO,$255,6:10,2:20,7h 10m,https://www.kayak.com/book/flight?code=GEFiI_VigK.6We7wBYoN-cNUvH8T-y68A.25444.f8569179d6ea87ef6bb97ae9420e0be8&h=8e43719b5bd2&sub=E-139119fa0bd
6,2020-08-19,SIN,TYO,$273,7:00,7:30,11h 30m,https://www.kayak.com/book/flight?code=GEHiI3TY5J.2UFg3_Lii-UH7S5X9hxNmw.27239.8bbf4289460a2ceedbc4f1e1c89003f2&h=a018f30c577f&sub=E-1836ce41d9d
7,2020-08-20,SIN,TYO,$240,2:00,2:25,11h 25m,https://www.kayak.com/book/flight?code=GEHiFRcV3A.2UFg3_Lii-UH7S5X9hxNmw.23959.8bad4e6d448e55d2af6d5088a84375ce&h=a8e5a37cf643&sub=E-1836ce41d9d
8,2020-08-21,SIN,TYO,$251,2:00,12:45,9h 45m,https://www.kayak.com/book/flight?code=GEFiRqbXnH.2UFg3_Lii-UH7S5X9hxNmw.25023.b44d785c5f5a385ebfc106d1aa7c497e&h=93085a978b2f&sub=E-1836ce41d9d
9,2020-08-22,SIN,TYO,$256,6:10,2:20,7h 10m,https://www.kayak.com/book/flight?code=GEFCAvHTEu.-COZ-Slz34a7ImCnqdurig.25571.e6bcf3c1fe3d5deba24a1664be65ea4d&h=a1daffa7ff1d&sub=E-1e920e1ecb2
10,2020-08-23,SIN,TYO,$275,2:00,12:45,9h 45m,https://www.kayak.com/book/flight?code=GEFiPqJyKs.2UFg3_Lii-UH7S5X9hxNmw.27442.d768f87227ee16fc5935361dd98bc504&h=c96cf9d60e93&sub=E-1836ce41d9d
11,2020-08-24,SIN,TYO,$246,2:00,2:25,11h 25m,https://www.kayak.com/book/flight?code=GEHCOGHhsU.2UFg3_Lii-UH7S5X9hxNmw.24539.98a5fe9537c65c86a6c8ca61f32876b5&h=a361ad3f4c6f&sub=E-1836ce41d9d
12,2020-08-25,SIN,TYO,$268,6:10,2:20,7h 10m,https://www.kayak.com/book/flight?code=GEGCHe1L8_.qrlKXTDbgHHBDARZyLA7ng.26782.b801b617b4c0237875a4403a5bc4b38a&h=39ee6d224481&sub=E-182139963ef
13,2020-08-26,SIN,TYO,$272,2:20,3:30,12h 10m,https://www.kayak.com/book/flight?code=GEGCPVbv9y.2UFg3_Lii-UH7S5X9hxNmw.27143.e8a274372d9a26ad7e14b287efc485a1&h=05eba530f02e&sub=E-1836ce41d9d
