,Date,Origin,Destination,Price,Departure Time,Arrival Time,Flight duration,URL
0,2020-06-23,SIN,TYO,$177,2:15,2:45,23h 30m,https://www.kayak.com/book/flight?code=GOFiI_sA49.6We7wBYoN-cNUvH8T-y68A.17692.8587c19cc143c5dc271c6fb0b457ae3c&h=302fae886855&sub=E-139119fa0bd
1,2020-06-24,SIN,TYO,$375,2:15,6:15,15h 00m,https://www.kayak.com/book/flight?code=GOECJSYG8l.47F3EeHCWiIEdn9PX-8xhQ.37500.3dbc6d1a08c47d601b7265f06aafbcef&h=9b2badfe67b7&sub=E-1a433de3910
2,2020-06-25,SIN,TYO,$256,8:45,6:15,32h 30m,https://www.kayak.com/book/flight?code=GOGCKy-rqq.47F3EeHCWiIEdn9PX-8xhQ.25600.799a388e2646031ad74959adfe569d1e&h=4ee08123ff59&sub=E-1a433de3910
3,2020-06-26,SIN,TYO,$332,2:15,6:15,15h 00m,https://www.kayak.com/book/flight?code=GOEiIfmgb2.47F3EeHCWiIEdn9PX-8xhQ.33200.1077684c7a04a44205c5f7d3d099de32&h=487141b4adc9&sub=E-1a433de3910
4,2020-06-27,SIN,TYO,$237,8:45,6:15,32h 30m,https://www.kayak.com/book/flight?code=GPHCNE8o79.47F3EeHCWiIEdn9PX-8xhQ.23700.fc5ad18359186288b6a1b12284dcd89c&h=2239ce5f1b9a&sub=E-1a433de3910
5,2020-06-28,SIN,TYO,$251,2:15,2:45,23h 30m,https://www.kayak.com/book/flight?code=GPEiKQSuHo.47F3EeHCWiIEdn9PX-8xhQ.25100.efc1b779b33bdcec0eadfb86240565c3&h=44f0f232f3f1&sub=E-1a433de3910
6,2020-06-29,SIN,TYO,$324,8:10,2:45,17h 35m,https://www.kayak.com/book/flight?code=GPGCGnEDSW.47F3EeHCWiIEdn9PX-8xhQ.32400.1f703fea044af0b0e1b0a377f744a98c&h=2c76992a25b4&sub=E-1a433de3910
7,2020-06-30,SIN,TYO,$135,8:45,10:30,24h 45m,https://www.kayak.com/book/flight?code=GPFCIQuBrD.iBqML61eBNE.13494.180058f7284b0b7c3d6c260fb02213d3&h=0bd53b62a82c&sub=E-192ab6a0d1e
8,2020-07-01,SIN,TYO,$131,11:30,10:30,10h 00m,https://www.kayak.com/book/flight?code=GPHCJeMvDL.iBqML61eBNE.13003.676f60c10824989a9cd8fe12aa852404&h=0e632ac7eab4&sub=E-192ab6a0d1e
9,2020-07-02,SIN,TYO,$131,11:30,10:30,10h 00m,https://www.kayak.com/book/flight?code=GPEiKkNLXt.iBqML61eBNE.13003.dce68869750091742256b2752f3ceef5&h=173b35ebb546&sub=E-192ab6a0d1e
10,2020-07-03,SIN,TYO,$131,11:30,10:30,10h 00m,https://www.kayak.com/book/flight?code=GPFiH8Yov7.iBqML61eBNE.13003.38ff2c119627c65fc06be617f59ee618&h=6b38da80c5f5&sub=E-192ab6a0d1e
11,2020-07-04,SIN,TYO,$131,11:30,10:30,10h 00m,https://www.kayak.com/book/flight?code=GPHiEka3PZ.iBqML61eBNE.13003.8272f3c9561c39e24f41eaac0565557f&h=4b9dd11723db&sub=E-192ab6a0d1e
12,2020-07-05,SIN,TYO,$131,11:30,10:30,10h 00m,https://www.kayak.com/book/flight?code=GPHCJXbKAj.iBqML61eBNE.13003.82fcb4dfa68007b8af006b8f95246f81&h=3f7bd5becb85&sub=E-192ab6a0d1e
13,2020-07-06,SIN,TYO,$131,11:30,10:30,10h 00m,https://www.kayak.com/book/flight?code=GPHiIlrgih.iBqML61eBNE.13003.c2cb032b8400aa8b933e9307bae79d80&h=7ddc9acae0bb&sub=E-192ab6a0d1e
