,Date,Origin,Destination,Price,Departure Time,Arrival Time,Flight duration,URL
0,2020-07-22,SIN,TYO,$361,1:30,4:05,25h 35m,https://www.kayak.com/book/flight?code=GCHiErlSmd.BximiDHCFxuVG46jPA6m1w.36010.598c59b54ecd44dfa74702b80b12c99f&h=b937a8f41760&sub=E-1789cae2134
1,2020-07-23,SIN,TYO,$254,6:10,2:20,7h 10m,https://www.kayak.com/book/flight?code=GCHCEMzA7y.6We7wBYoN-cNUvH8T-y68A.25331.75c2aa08bd0f87dd5e93ef12e8899d7c&h=466bc599d67c&sub=E-139119fa0bd
2,2020-07-24,SIN,TYO,$813,1:10,2:00,11h 50m,https://www.kayak.com/book/flight?code=GCEiKPNxhB.05bdAFnsgyzBDARZyLA7ng.81284.7c3ed6a1bd00f23d450703849c305c01&h=4edb21407922&sub=E-1eb12285bcf
3,2020-07-25,SIN,TYO,$256,6:10,2:20,7h 10m,https://www.kayak.com/book/flight?code=GCFiFjplbE.-COZ-Slz34a7ImCnqdurig.25589.b03d0233b429fc4382ce2ffa82d8addc&h=cbc2de8517eb&sub=E-1e920e1ecb2
4,2020-07-26,SIN,TYO,$307,12:20,8:50,19h 30m,https://www.kayak.com/book/flight?code=GCHiKM-p2S.-COZ-Slz34a7ImCnqdurig.30635.b11f2a50f0535d7a97a6d7b33ff2e21f&h=8bedc2d41d10&sub=E-1e920e1ecb2
5,2020-07-27,SIN,TYO,$445,2:15,12:10,20h 55m,https://www.kayak.com/book/flight?code=GCFiKCwNsN.-COZ-Slz34a7ImCnqdurig.44452.b7d5e25d90a50e9e6bd5e81afbde8240&h=569304fd4dbf&sub=E-1e920e1ecb2
6,2020-07-28,SIN,TYO,$254,6:10,2:20,7h 10m,https://www.kayak.com/book/flight?code=GCFiGInqtt.6We7wBYoN-cNUvH8T-y68A.25331.d454c31cf23b8763121e05ad9b01fddb&h=572045cad8f7&sub=E-139119fa0bd
7,2020-07-29,SIN,TYO,$505,6:00,4:05,21h 05m,https://www.kayak.com/book/flight?code=GCEiQ_qiQ4.6We7wBYoN-cNUvH8T-y68A.50429.e5be2545c634195273fec7359b9fb5bc&h=766439981312&sub=E-139119fa0bd
8,2020-07-30,SIN,TYO,$268,6:10,2:20,7h 10m,https://www.kayak.com/book/flight?code=GCGCLs9TFJ.qrlKXTDbgHHBDARZyLA7ng.26779.1c659a3bda019709dc31c3d37f30cb1f&h=56c0fdf474f0&sub=E-182139963ef
9,2020-07-31,SIN,TYO,$464,2:15,12:10,20h 55m,https://www.kayak.com/book/flight?code=GCHiIZnNW8.dBmQ8fgUOlgKCwPwRb8L4Q.46391.37a84bf41f7cdb3f2900c2517f6aafa3&h=b222607e0d47&sub=E-14762c8f799
10,2020-08-01,SIN,TYO,$357,10:30,12:15,12h 45m,https://www.kayak.com/book/flight?code=GCGiNDpYxX.dBmQ8fgUOlgKCwPwRb8L4Q.35656.05879dd86222d42b1124bcacf94106ab&h=896d12f44ed9&sub=E-14762c8f799
11,2020-08-02,SIN,TYO,$357,12:30,12:10,10h 40m,https://www.kayak.com/book/flight?code=GCGCG9lNBt.dBmQ8fgUOlgKCwPwRb8L4Q.35656.5be433d225b124b298b076aa033d6816&h=a661f0bc0edb&sub=E-14762c8f799
12,2020-08-03,SIN,TYO,$1056,12:55,1:40,23h 45m,https://www.kayak.com/book/flight?code=GCHCI4fHCW.XSRLfKYxbx0KCwPwRb8L4Q.105507.afe82c7df393a7be226ce998ea4c8d91&h=f80662a4e010&sub=E-1e737d7ddb5
13,2020-08-04,SIN,TYO,$357,12:30,12:10,10h 40m,https://www.kayak.com/book/flight?code=GCHiLEpH9f.dBmQ8fgUOlgKCwPwRb8L4Q.35656.bd9e92763e5a621ff79643c71b502c36&h=123ab22462d3&sub=E-14762c8f799
