,Date,Origin,Destination,Price,Departure Time,Arrival Time,Flight duration,URL
0,2020-08-20,SIN,TYO,$253,2:00,2:25,11h 25m,https://www.kayak.com/book/flight?code=GFECNS_4o2.6We7wBYoN-cNUvH8T-y68A.25245.8bad4e6d448e55d2af6d5088a84375ce&h=7699c33724a0&sub=E-139119fa0bd
1,2020-08-21,SIN,TYO,$239,2:00,12:45,9h 45m,https://www.kayak.com/book/flight?code=GFHiFMXLs1.6We7wBYoN-cNUvH8T-y68A.23801.b44d785c5f5a385ebfc106d1aa7c497e&h=0810484768b0&sub=E-139119fa0bd
2,2020-08-22,SIN,TYO,$255,6:10,2:20,7h 10m,https://www.kayak.com/book/flight?code=GFFCDebjLF.6We7wBYoN-cNUvH8T-y68A.25427.e6bcf3c1fe3d5deba24a1664be65ea4d&h=d9a3e650bd80&sub=E-139119fa0bd
3,2020-08-23,SIN,TYO,$329,12:25,8:30,7h 05m,https://www.kayak.com/book/flight?code=GFFCKPugUd.jRteWfHQYoYDzQq2dWkU9A.32886.56e2306c1afb720793881468eebac012&h=22eb07675dbd&_kw_pbranded=true&sub=E-1df8488dae4
4,2020-08-24,SIN,TYO,$246,2:00,2:25,11h 25m,https://www.kayak.com/book/flight?code=GFFiETD3Zv.6We7wBYoN-cNUvH8T-y68A.24582.98a5fe9537c65c86a6c8ca61f32876b5&h=582bf1e27a5b&sub=E-139119fa0bd
5,2020-08-25,SIN,TYO,$239,2:00,2:25,11h 25m,https://www.kayak.com/book/flight?code=GFFiC8AZio.6We7wBYoN-cNUvH8T-y68A.23801.553ae6aad758442a276d6dba40685794&h=afc503d6e12d&sub=E-139119fa0bd
6,2020-08-26,SIN,TYO,$359,2:15,12:10,20h 55m,https://www.kayak.com/book/flight?code=GFECIlZWx6.dBmQ8fgUOlgKCwPwRb8L4Q.35864.ddbe629891b62789bbc1957240ac3bd8&h=b055271ff4f5&sub=E-14762c8f799
7,2020-08-27,SIN,TYO,$268,6:10,2:20,7h 10m,https://www.kayak.com/book/flight?code=GFHiLKPWho.qrlKXTDbgHHBDARZyLA7ng.26782.bdb22528eb62e05b06cbd7b72365fea2&h=d55831830d76&sub=E-182139963ef
8,2020-08-28,SIN,TYO,$582,2:15,3:05,23h 50m,https://www.kayak.com/book/flight?code=GFGiECxkRL.dBmQ8fgUOlgKCwPwRb8L4Q.58171.5bd1ab17efd4b8cdfba5ff8f8381a3db&h=d8bc0a835e09&sub=E-14762c8f799
9,2020-08-29,SIN,TYO,$259,6:10,2:20,7h 10m,https://www.kayak.com/book/flight?code=GFEiJY2UEk.6We7wBYoN-cNUvH8T-y68A.25802.29abda72195ead4e6b560ca579b68af5&h=7504a8487793&sub=E-139119fa0bd
10,2020-08-30,SIN,TYO,$263,2:00,2:25,11h 25m,https://www.kayak.com/book/flight?code=GFGiA7WAT2.6We7wBYoN-cNUvH8T-y68A.26232.0c991936334069e0a8df40d0ac3c655b&h=d14358227280&sub=E-139119fa0bd
11,2020-08-31,SIN,TYO,$247,2:00,2:25,11h 25m,https://www.kayak.com/book/flight?code=GFGiOZgDZM.6We7wBYoN-cNUvH8T-y68A.24654.446a6a8cbc96ff4c831667bd6d858d96&h=baa4d9037670&sub=E-139119fa0bd
12,2020-09-01,SIN,TYO,$146,11:30,10:30,10h 00m,https://www.kayak.com/book/flight?code=GFFCJw4oQj.6We7wBYoN-cNUvH8T-y68A.14590.9b78683b29433293bc720be9ea0da131&h=001a95c1c9f0&sub=E-139119fa0bd
13,2020-09-02,SIN,TYO,$316,2:15,12:10,20h 55m,https://www.kayak.com/book/flight?code=GFECLE36hv.dBmQ8fgUOlgKCwPwRb8L4Q.31547.6b61e46442a7aac1806ba2a217444247&h=2da53beaa005&sub=E-14762c8f799
