,Date,Origin,Destination,Price,Departure Time,Arrival Time,Flight duration,URL
0,2020-07-08,SIN,KUL,$37,8:45,9:45,1h 00m,https://www.kayak.com/book/flight?code=GUFCOzuV_6.6We7wBYoN-cNUvH8T-y68A.3700.bde2ad108f2410587d1dd48582983693&h=29c1c5baf790&sub=E-139119fa0bd
1,2020-07-09,SIN,KUL,$37,8:45,9:45,1h 00m,https://www.kayak.com/book/flight?code=GUECIvecOc.6We7wBYoN-cNUvH8T-y68A.3700.8418f26e579a6322882d81f894adbda0&h=e6f3b8378532&sub=E-139119fa0bd
2,2020-07-10,SIN,KUL,$37,8:45,9:45,1h 00m,https://www.kayak.com/book/flight?code=GUHCE4eCSD.6We7wBYoN-cNUvH8T-y68A.3645.03d220d64920fd92198cb2c7578610a2&h=a1527aeef394&sub=E-139119fa0bd
3,2020-07-11,SIN,KUL,$37,4:10,5:15,1h 05m,https://www.kayak.com/book/flight?code=GUEiTqkwPr.6We7wBYoN-cNUvH8T-y68A.3700.052f7dda902c8487edd7b240f174bf8d&h=37caa2a12756&sub=E-139119fa0bd
4,2020-07-12,SIN,KUL,$37,8:45,9:45,1h 00m,https://www.kayak.com/book/flight?code=GUGCOckKJ3.6We7wBYoN-cNUvH8T-y68A.3700.e55058f2c754ffe5d207dea7d516d353&h=a574a292b508&sub=E-139119fa0bd
5,2020-07-13,SIN,KUL,$36,7:55,9:00,1h 05m,https://www.kayak.com/book/flight?code=GUECLwhEwF.6We7wBYoN-cNUvH8T-y68A.3545.dbea423021ba8ba9f6fe032d43244868&h=961db92ab920&sub=E-139119fa0bd
6,2020-07-14,SIN,KUL,$36,7:30,8:35,1h 05m,https://www.kayak.com/book/flight?code=GUGCJrae-s.sJcqRKrFJFQ.3569.be3865e69f86915ab250a70aeb017c7c&h=7cc2b065ad2a&sub=E013fedbb7aa
7,2020-07-15,SIN,KUL,$36,9:45,10:55,1h 10m,https://www.kayak.com/book/flight?code=GUHiN1LVbl.sJcqRKrFJFQ.3569.cde54e2be6ca2bd86ebcbe84e250cd67&h=c103eeca08a7&sub=E013fedbb7aa
8,2020-07-16,SIN,KUL,$37,8:45,9:45,1h 00m,https://www.kayak.com/book/flight?code=GUGiKSCTN8.6We7wBYoN-cNUvH8T-y68A.3700.00e671dd0b45be1c0e13134c8e01ed28&h=8be2962c82ea&sub=E-139119fa0bd
9,2020-07-17,SIN,KUL,$36,8:30,9:40,1h 10m,https://www.kayak.com/book/flight?code=GUFCKFDyn4.sJcqRKrFJFQ.3569.fe0496f7ad7d87be097ea38fab58c064&h=de584ec119c7&sub=E013fedbb7aa
10,2020-07-18,SIN,KUL,$37,8:45,9:45,1h 00m,https://www.kayak.com/book/flight?code=GUHCIdds25.6We7wBYoN-cNUvH8T-y68A.3700.8639225e4ecce14cd9f3ff17b2f01d0a&h=569c90b824bf&sub=E-139119fa0bd
11,2020-07-19,SIN,KUL,$36,7:30,8:35,1h 05m,https://www.kayak.com/book/flight?code=GUGiLcK-fl.sJcqRKrFJFQ.3569.1932466a9c494559924f145e2eac3e3d&h=8ac417555104&sub=E013fedbb7aa
12,2020-07-20,SIN,KUL,$37,8:45,9:45,1h 00m,https://www.kayak.com/book/flight?code=GUFCTHXKIT.6We7wBYoN-cNUvH8T-y68A.3607.59217c11c3346e2c611c9dbe2cef136e&h=d884e514e5d9&sub=E-139119fa0bd
13,2020-07-21,SIN,KUL,$37,8:45,9:45,1h 00m,https://www.kayak.com/book/flight?code=GUGiIDTWJA.6We7wBYoN-cNUvH8T-y68A.3700.fe0ebebe38fe2879b8ef5346855a89e0&h=2adb451e3daa&sub=E-139119fa0bd
