,Date,Origin,Destination,Price,Departure Time,Arrival Time,Flight duration,URL
0,2020-07-19,SIN,LON,$530,11:30,8:00,15h 30m,https://www.kayak.com/book/flight?code=GLFiMqhhCp.gwDiDTziODsKCwPwRb8L4Q.52921.565af566b6583602e122c07ad8eee6a7&h=3017e97cf8ce&sub=E-111205da9a8
1,2020-07-20,SIN,LON,$602,11:30,1:35,21h 05m,https://www.kayak.com/book/flight?code=GLHCNNFMSy.gwDiDTziODsKCwPwRb8L4Q.60170.3ab6d0ddfa8d87f57605360f5a518455&h=cf6a3e77dbf1&sub=E-111205da9a8
2,2020-07-21,SIN,LON,$434,2:20,12:05,16h 45m,https://www.kayak.com/book/flight?code=GLGiPEvCcC.zSd5Oge7YW5Fj024N3_sTg.43332.2d6806f55a832f832f4d08a7ad4f6ea9&h=86fdd7a32eb1&sub=E-12fff10bdb0
3,2020-07-22,SIN,LON,$530,11:30,1:00,20h 30m,https://www.kayak.com/book/flight?code=GMFiHq_DXL.k__A2aLI5Kc.52971.b36547377573745022f6b97e578423f3&h=a5289abf4130&sub=E-1056e4f4f1c
4,2020-07-23,SIN,LON,$530,11:30,1:00,20h 30m,https://www.kayak.com/book/flight?code=GMFCJ2-PrP.k__A2aLI5Kc.52971.49990ccf1ebd91dfc720f3b8a79c0152&h=5217f5bd61d9&sub=E-1056e4f4f1c
5,2020-07-24,SIN,LON,$459,2:20,12:50,17h 30m,https://www.kayak.com/book/flight?code=GMGCG2sQll.zSd5Oge7YW5Fj024N3_sTg.45844.65b94bbf9cf2ec60b94b8e5e34e251ae&h=8d938df925d8&sub=E-12fff10bdb0
6,2020-07-25,SIN,LON,$602,11:30,1:35,21h 05m,https://www.kayak.com/book/flight?code=GMEiK4erEy.gwDiDTziODsKCwPwRb8L4Q.60170.c4bb662baf2611d614ee3128a7694a9e&h=2a9bab60aeff&sub=E-111205da9a8
7,2020-07-26,SIN,LON,$530,11:30,1:00,20h 30m,https://www.kayak.com/book/flight?code=GMFiMwpULX.k__A2aLI5Kc.52971.64a03b93652a9b8eecc02ae50f25b442&h=8db6c19076db&sub=E-1056e4f4f1c
8,2020-07-27,SIN,LON,$530,11:30,8:10,15h 40m,https://www.kayak.com/book/flight?code=GMFCOCRoCe.k__A2aLI5Kc.52971.8c4fd48ace831056557ebe976ad87506&h=1a84d4ebfc7b&sub=E-1056e4f4f1c
9,2020-07-28,SIN,LON,$463,11:15,5:50,13h 35m,https://www.kayak.com/book/flight?code=GMGCEEcrP7.vkb2KA0OrucDzQq2dWkU9A.46279.65b21c5abe5573a1df0f46b2fdf5ce03&h=84bd08e63cba&_kw_pbranded=true&sub=E-1764b128441
10,2020-07-29,SIN,LON,$602,11:30,1:35,21h 05m,https://www.kayak.com/book/flight?code=GMFCR4E90i.gwDiDTziODsKCwPwRb8L4Q.60170.856d9449a303909f2f5829202718c744&h=9d9489c51383&sub=E-111205da9a8
11,2020-07-30,SIN,LON,$603,11:30,6:35,26h 05m,https://www.kayak.com/book/flight?code=GMHiMCqmj3.gwDiDTziODsKCwPwRb8L4Q.60249.6fdc37fc29cc6a86908a37ce21b13517&h=7b8dfc471f74&sub=E-111205da9a8
12,2020-07-31,SIN,LON,$530,11:30,8:10,15h 40m,https://www.kayak.com/book/flight?code=GMECPxfa83.k__A2aLI5Kc.52971.e89711c3ec4e1cd225c8596bbd93b2cc&h=e2360b970f03&sub=E-1056e4f4f1c
13,2020-08-01,SIN,LON,$530,11:30,8:10,15h 40m,https://www.kayak.com/book/flight?code=GMFiKNo5Y1.k__A2aLI5Kc.52971.28a74ff1451faca0ae648db237618403&h=cf249825d4e1&sub=E-1056e4f4f1c
