,Date,Origin,Destination,Price,Departure Time,Arrival Time,Flight duration,URL
0,2020-06-21,SIN,LON,$310,11:55,9:05,16h 10m,https://www.kayak.com/book/flight?code=GPGCN9UHeH.-COZ-Slz34a7ImCnqdurig.30963.528bbe36feb8a3f92fa93f99d8a40acc&h=d166c692b53c&sub=E-1e920e1ecb2
1,2020-06-22,SIN,LON,$459,11:15,5:50,13h 35m,https://www.kayak.com/book/flight?code=GPGCKYN_fx.vkb2KA0OrucDzQq2dWkU9A.45833.d0bc69de24a69c169c2bba4fd77de014&h=128e0d3df5da&_kw_pbranded=true&sub=E-1764b128441
2,2020-06-23,SIN,LON,$310,11:55,9:05,16h 10m,https://www.kayak.com/book/flight?code=GPEiI7eRX0.-COZ-Slz34a7ImCnqdurig.30963.be74ea324f47f8e309fed1837b2c0e3f&h=6101d217e305&sub=E-1e920e1ecb2
3,2020-06-24,SIN,LON,$310,11:55,9:05,16h 10m,https://www.kayak.com/book/flight?code=GPHCKq6MV6.-COZ-Slz34a7ImCnqdurig.30963.40aaa238496890f93e470e6352717587&h=6ad218819633&sub=E-1e920e1ecb2
4,2020-06-25,SIN,LON,$510,12:05,9:40,16h 35m,https://www.kayak.com/book/flight?code=GPHiF9rtUY.i8CATpNSsfE.50951.773cf5252e57ad085eeeeafdfcdf7fc7&h=84ad564c08b0&sub=E-17090ed611e
5,2020-06-26,SIN,LON,$310,11:55,9:05,16h 10m,https://www.kayak.com/book/flight?code=GPGiPl2oSV.-COZ-Slz34a7ImCnqdurig.30963.e37e7a69946baba5afcb73a6549a144b&h=1682b9d3e5e5&sub=E-1e920e1ecb2
6,2020-06-27,SIN,LON,$518,8:10,5:40,40h 30m,https://www.kayak.com/book/flight?code=GPFiO9lYSw.-COZ-Slz34a7ImCnqdurig.51780.03dc6bc8a068d2149d19669f069347d8&h=b26a469a210f&sub=E-1e920e1ecb2
7,2020-06-28,SIN,LON,$310,11:55,9:05,16h 10m,https://www.kayak.com/book/flight?code=GPFiF2rfLP.-COZ-Slz34a7ImCnqdurig.30963.42e8b6e77604d816318f4fdc1682bd29&h=9b1a7634bc5d&sub=E-1e920e1ecb2
8,2020-06-29,SIN,LON,$510,12:05,9:40,16h 35m,https://www.kayak.com/book/flight?code=GQEiOQ9b7V.i8CATpNSsfE.50951.bf47d49eee515a8857edcfd3b17e456b&h=6c28c1efa742&sub=E-17090ed611e
9,2020-06-30,SIN,LON,$310,11:55,9:05,16h 10m,https://www.kayak.com/book/flight?code=GQFiPxoNxD.-COZ-Slz34a7ImCnqdurig.30963.238596eff0a36f319335d176857b0301&h=8aff881fd77a&sub=E-1e920e1ecb2
10,2020-07-01,SIN,LON,$399,9:25,6:20,15h 55m,https://www.kayak.com/book/flight?code=GQFiS3iGb1.T9JO6Pxmwa8mFcdAejOqIg.39864.d3a8ce5f1c3e84e40c5f98722e25a183&h=4867253fa508&_kw_pbranded=true&sub=E-19e8546fc3c
11,2020-07-02,SIN,LON,$399,9:25,6:20,15h 55m,https://www.kayak.com/book/flight?code=GQGCOfLiFB.T9JO6Pxmwa8mFcdAejOqIg.39864.baa494f49b23015f0249997915a92cc1&h=2b245ddc891c&_kw_pbranded=true&sub=E-19e8546fc3c
12,2020-07-03,SIN,LON,$425,9:25,6:20,15h 55m,https://www.kayak.com/book/flight?code=GQHCPbmkS6.T9JO6Pxmwa8mFcdAejOqIg.42407.190cd888267afa560ff869c8ef0d84c9&h=3aa78ee3c465&_kw_pbranded=true&sub=E-19e8546fc3c
13,2020-07-04,SIN,LON,$425,9:25,6:20,15h 55m,https://www.kayak.com/book/flight?code=GQFCPnDu_o.T9JO6Pxmwa8mFcdAejOqIg.42407.6483b4ae549dd3dc8631086bd0b81c04&h=b327e3972ed6&_kw_pbranded=true&sub=E-19e8546fc3c
