,Date,Origin,Destination,Price,Departure Time,Arrival Time,Flight duration,URL
0,2020-08-24,SIN,LON,$403,11:30,8:10,15h 40m,https://www.kayak.com/book/flight?code=GDGiF3xFnQ.gwDiDTziODsKCwPwRb8L4Q.40268.a07243a5ad6a70f389e3607615f75dfc&h=6365b2097545&sub=E-111205da9a8
1,2020-08-25,SIN,LON,$603,11:30,5:55,13h 25m,https://www.kayak.com/book/flight?code=GDFiIkGjZR.PNmDgAgXK4XBDARZyLA7ng.60296.19f10ba73c19490b267a5fbfe0bb1b0a&h=29013cba37b8&sub=E-1821dee3134
2,2020-08-26,SIN,LON,$469,11:30,1:00,20h 30m,https://www.kayak.com/book/flight?code=GDEiBrfHWB.k__A2aLI5Kc.46885.a90d2a868c7db045c2abcc57b5eb0158&h=58b7998461a7&sub=E-1056e4f4f1c
3,2020-08-27,SIN,LON,$607,12:05,9:00,15h 55m,https://www.kayak.com/book/flight?code=GDFCLTKELV.i8CATpNSsfE.60670.1f731bbc719801e90aaf4a92f7507e59&h=74db09148a14&sub=E-17090ed611e
4,2020-08-28,SIN,LON,$411,11:25,9:45,17h 20m,https://www.kayak.com/book/flight?code=GDFiJ9dZBf.wZSLq2d_dUItjpRa9I2r8w.41084.26662c3bc79ac56023cbbf8d61f375e6&h=a1a90eb22164&sub=E-157484f8a54
5,2020-08-29,SIN,LON,$444,11:30,1:00,20h 30m,https://www.kayak.com/book/flight?code=GDFiNzS4Gd.k__A2aLI5Kc.44356.6cced47bdc960c2195f443acadf0d501&h=87d979f97109&sub=E-1056e4f4f1c
6,2020-08-30,SIN,LON,$505,2:50,4:05,20h 15m,https://www.kayak.com/book/flight?code=GDGCLNlshU.zSd5Oge7YW5Fj024N3_sTg.50475.4c47cd36d61febd2b39d235371961e8f&h=9375d142d7b8&sub=E-12fff10bdb0
7,2020-08-31,SIN,LON,$403,11:30,8:10,15h 40m,https://www.kayak.com/book/flight?code=GDFiS8T-yj.gwDiDTziODsKCwPwRb8L4Q.40268.3a9928c94165610a9cdb8b0391f9b260&h=0d04941c7171&sub=E-111205da9a8
8,2020-09-01,SIN,LON,$484,1:25,1:35,43h 10m,https://www.kayak.com/book/flight?code=GDGCBkcZfx.gwDiDTziODsKCwPwRb8L4Q.48373.b57ec5cbcb7f29715c8259d3786e3f0b&h=14b1a71f88a3&sub=E-111205da9a8
9,2020-09-02,SIN,LON,$484,1:25,8:05,37h 40m,https://www.kayak.com/book/flight?code=GDGCPfBTSc.gwDiDTziODsKCwPwRb8L4Q.48373.20f7e0110b2014af8b872548e4002d2a&h=949c9fe58f08&sub=E-111205da9a8
10,2020-09-03,SIN,LON,$478,11:30,1:35,21h 05m,https://www.kayak.com/book/flight?code=GEHiP_luwv.gwDiDTziODsKCwPwRb8L4Q.47730.d07c7bde08f7cceb2500848cd72a07b3&h=af69a5d14d29&sub=E-111205da9a8
11,2020-09-04,SIN,LON,$403,11:10,1:00,20h 50m,https://www.kayak.com/book/flight?code=GEHCFEK1rx.gwDiDTziODsKCwPwRb8L4Q.40268.bcef8f3a365e0821f4e6d65e2bbb0a31&h=f993971bd9fd&sub=E-111205da9a8
12,2020-09-05,SIN,LON,$391,11:25,9:45,17h 20m,https://www.kayak.com/book/flight?code=GEHiNe6uv7.T9JO6Pxmwa8mFcdAejOqIg.39030.6d3deabe779a8e3b053b0e43d69d8c8a&h=ff7b40ef3875&_kw_pbranded=true&sub=E-19e8546fc3c
13,2020-09-06,SIN,LON,$373,11:25,9:10,16h 45m,https://www.kayak.com/book/flight?code=GEGiO6QRsy.6fzR64IlVNN068dNKXt9eA.37227.321351fd86aae8256ef9fa39ff2d5aab&h=407231f40d2f&sub=E-108e34694b7
