,Date,Origin,Destination,Price,Departure Time,Arrival Time,Flight duration,URL
0,2020-08-13,SIN,LON,$399,9:25,6:20,15h 55m,https://www.kayak.com/book/flight?code=GDGCBEpxvW.-COZ-Slz34a7ImCnqdurig.39894.1c69e08041be80ea1cd8ffb9cf51b919&h=f25ee3e86efd&sub=E-1e920e1ecb2
1,2020-08-14,SIN,LON,$426,2:15,12:25,17h 10m,https://www.kayak.com/book/flight?code=GEEiMPBQvI.-COZ-Slz34a7ImCnqdurig.42560.c5674658c110aa232aa8c768ce3e4eb5&h=7b55f83ffc42&sub=E-1e920e1ecb2
2,2020-08-15,SIN,LON,$397,11:30,8:10,15h 40m,https://www.kayak.com/book/flight?code=GEEiNpEmT1.gwDiDTziODsKCwPwRb8L4Q.39691.9733b3ec2f545da1405245be4340ab78&h=8236ebe81ead&sub=E-111205da9a8
3,2020-08-16,SIN,LON,$422,2:50,12:05,16h 15m,https://www.kayak.com/book/flight?code=GEGiHAAPTd.flRtgcskbsLTYwQ_VUUUMA.42171.8946212cfba2dd7b7dbd8c2c41fc9806&h=f52157cb564b&sub=E-1de04191d47
4,2020-08-17,SIN,LON,$397,11:30,8:10,15h 40m,https://www.kayak.com/book/flight?code=GEFiEzh8rr.gwDiDTziODsKCwPwRb8L4Q.39691.9d2e2b656db5ce28cb816df66e6ba03b&h=2ca7391d71bb&sub=E-111205da9a8
5,2020-08-18,SIN,LON,$411,11:25,9:45,17h 20m,https://www.kayak.com/book/flight?code=GEGCL7tudX.wZSLq2d_dUItjpRa9I2r8w.41015.4286bd614d42a8f0d3aba7ec8b62c35d&h=9034b0019333&sub=E-157484f8a54
6,2020-08-19,SIN,LON,$397,11:30,8:10,15h 40m,https://www.kayak.com/book/flight?code=GEEiJVFjKL.gwDiDTziODsKCwPwRb8L4Q.39691.dea2f1131b2330f04b0b4e4f794acb17&h=aed5a555b48d&sub=E-111205da9a8
7,2020-08-20,SIN,LON,$506,10:35,5:05,13h 30m,https://www.kayak.com/book/flight?code=GEFCDxaIJf.6We7wBYoN-cNUvH8T-y68A.50597.01360efe62d0f38de7b85e2a994d882d&h=e2570c2c582f&sub=E-111be5773df
8,2020-08-21,SIN,LON,$426,11:25,9:20,16h 55m,https://www.kayak.com/book/flight?code=GEGCHcbBlJ.6We7wBYoN-cNUvH8T-y68A.42595.da21cc31dcc0cfbefa57423c3a1a98b8&h=786012af4c43&sub=E-139119fa0bd
9,2020-08-22,SIN,LON,$390,11:25,9:20,16h 55m,https://www.kayak.com/book/flight?code=GEHCOAVGvL.-COZ-Slz34a7ImCnqdurig.39000.8fad0f832554e40ba073250082966935&h=8db2bb59f7df&sub=E-1e920e1ecb2
10,2020-08-23,SIN,LON,$419,2:50,12:05,16h 15m,https://www.kayak.com/book/flight?code=GEEiI7QvvC.6We7wBYoN-cNUvH8T-y68A.41827.185c0c6f2a224b698a0f961afe044ac2&h=f2a5719aaf52&sub=E-139119fa0bd
11,2020-08-24,SIN,LON,$397,11:30,8:10,15h 40m,https://www.kayak.com/book/flight?code=GEEiKJI_LG.gwDiDTziODsKCwPwRb8L4Q.39691.a07243a5ad6a70f389e3607615f75dfc&h=1a6004f7ee42&sub=E-111205da9a8
12,2020-08-25,SIN,LON,$411,11:25,9:20,16h 55m,https://www.kayak.com/book/flight?code=GEGCAY-pb9.wZSLq2d_dUItjpRa9I2r8w.41015.52cd3ede8f453a58a64ebe197d690c22&h=b9a9dea4049b&sub=E-157484f8a54
13,2020-08-26,SIN,LON,$397,11:30,8:10,15h 40m,https://www.kayak.com/book/flight?code=GEGCMw5rSO.gwDiDTziODsKCwPwRb8L4Q.39691.eaf8d5c32adc4d971529dafb86764601&h=e56de1b369a1&sub=E-111205da9a8
