,Date,Origin,Destination,Price,Departure Time,Arrival Time,Flight duration,URL
0,2020-08-11,SIN,DPS,$100,9:05,11:45,2h 40m,https://www.kayak.com/book/flight?code=GYGCKUPY0c.BximiDHCFxuVG46jPA6m1w.9973.1eecffa06b2d4ee5278aa6eb3793eee1&h=4e83583fc569&sub=E-1789cae2134
1,2020-08-12,SIN,DPS,$100,9:05,11:45,2h 40m,https://www.kayak.com/book/flight?code=GYFCS2F8sj.BximiDHCFxuVG46jPA6m1w.9973.77fa1f8e3c33626d9514aca456f3585b&h=c783c8fa6e51&sub=E-1789cae2134
2,2020-08-13,SIN,DPS,$100,5:10,7:50,2h 40m,https://www.kayak.com/book/flight?code=GYGCOhiQ8e.BximiDHCFxuVG46jPA6m1w.9973.bd0f3038b12097e6ca1165b0cfea4513&h=462cba0782df&sub=E-1789cae2134
3,2020-08-14,SIN,DPS,$236,11:50,2:40,2h 50m,https://www.kayak.com/book/flight?code=GYECPWrJLW.FEHQgqOye8l9cbIfBvnkohRd8SgVjFCz.23582.8330300c5c1aed358e076ac8341dc854&h=dc219c14a483&_kw_pbranded=true&sub=E-15e301330f9
4,2020-08-15,SIN,DPS,$3854,10:10,9:35,23h 25m,https://www.kayak.com/book/flight?code=GYGCNtwCQs.FEHQgqOye8l9cbIfBvnkohRd8SgVjFCz.385326.db69c4f3b41ba228bc46eb398d6484cb&h=3deb2fdfd6a6&_kw_pbranded=true&sub=E-15e301330f9
5,2020-08-16,SIN,DPS,$236,11:50,2:40,2h 50m,https://www.kayak.com/book/flight?code=GYGiFEpCtE.FEHQgqOye8l9cbIfBvnkohRd8SgVjFCz.23582.9d84b5100fff5871a446a3877fde236e&h=97f1fc98b915&_kw_pbranded=true&sub=E-15e301330f9
6,2020-08-17,SIN,DPS,$468,10:00,9:15,11h 15m,https://www.kayak.com/book/flight?code=GYFiQWNysm.FEHQgqOye8l9cbIfBvnkohRd8SgVjFCz.46798.0a4b006198a17a040936be4ccba08b63&h=8d4a00b2c043&_kw_pbranded=true&sub=E-15e301330f9
7,2020-08-18,SIN,DPS,$3578,10:10,9:35,23h 25m,https://www.kayak.com/book/flight?code=GYFCPbWg_N.FEHQgqOye8l9cbIfBvnkohRd8SgVjFCz.357726.b6f46b1839f8397c7a69f34913d9273a&h=64a37f44b157&_kw_pbranded=true&sub=E-15e301330f9
8,2020-08-19,SIN,DPS,$1576,1:10,5:30,16h 20m,https://www.kayak.com/book/flight?code=GYHiF-H01S.FEHQgqOye8l9cbIfBvnkohRd8SgVjFCz.157598.f6310934c3ca48f4173de4f6c573cb56&h=f642ccf73a83&_kw_pbranded=true&sub=E-15e301330f9
9,2020-08-20,SIN,DPS,$357,10:00,7:30,9h 30m,https://www.kayak.com/book/flight?code=GYGCIMtbSJ.FEHQgqOye8l9cbIfBvnkohRd8SgVjFCz.35614.3a316b9267beaae8ccd46062b6943b6e&h=b51b25dcf887&_kw_pbranded=true&sub=E-15e301330f9
10,2020-08-21,SIN,DPS,$1573,1:10,5:30,16h 20m,https://www.kayak.com/book/flight?code=GYFCBBRsVC.FEHQgqOye8l9cbIfBvnkohRd8SgVjFCz.157295.3a25a294cc263e06808091569a144ac9&h=5b67258711c6&_kw_pbranded=true&sub=E-15e301330f9
11,2020-08-22,SIN,DPS,$3848,10:10,9:35,23h 25m,https://www.kayak.com/book/flight?code=GYFCR1GnsA.FEHQgqOye8l9cbIfBvnkohRd8SgVjFCz.384719.0d4370b61a3edb568edc706a24351ef4&h=d19e195cf383&_kw_pbranded=true&sub=E-15e301330f9
12,2020-08-23,SIN,DPS,$3848,10:10,9:35,23h 25m,https://www.kayak.com/book/flight?code=GYFCP5pfii.FEHQgqOye8l9cbIfBvnkohRd8SgVjFCz.384719.d06c9be49d3880948309d810e43c8942&h=734a199897aa&_kw_pbranded=true&sub=E-15e301330f9
13,2020-08-24,SIN,DPS,$3572,10:10,9:35,23h 25m,https://www.kayak.com/book/flight?code=GYEiOLf7ch.FEHQgqOye8l9cbIfBvnkohRd8SgVjFCz.357119.2058938b96fe45785b2ebfc377389476&h=8c6f19f90fc4&_kw_pbranded=true&sub=E-15e301330f9
