,Date,Origin,Destination,Price,Departure Time,Arrival Time,Flight duration,URL
0,2020-08-30,SIN,DPS,$101,9:05,11:45,2h 40m,https://www.kayak.com/book/flight?code=JYBiPCRLmq.-COZ-Slz34a7ImCnqdurig.10013.f3b064e56e6cd580d2ab24181e8b89d2&h=ed31760e9c4c&sub=E-1e920e1ecb2
1,2020-08-31,SIN,DPS,$101,9:05,11:45,2h 40m,https://www.kayak.com/book/flight?code=JYCCAehUKZ.-COZ-Slz34a7ImCnqdurig.10018.d7259cf749295ea2b558d9652f6b796f&h=2548aa856154&sub=E-1e920e1ecb2
2,2020-09-01,SIN,DPS,$100,5:10,7:50,2h 40m,https://www.kayak.com/book/flight?code=JYBCE_y0RK.-COZ-Slz34a7ImCnqdurig.9916.62671321f00ec3e252ee72fa1e32307c&h=e5efcf99ae86&sub=E-1e920e1ecb2
3,2020-09-02,SIN,DPS,$101,9:05,11:45,2h 40m,https://www.kayak.com/book/flight?code=JYACOkB-mf.-COZ-Slz34a7ImCnqdurig.10018.0110a00ef75c2726911354fbb0e18f37&h=d59850381f09&sub=E-1e920e1ecb2
4,2020-09-03,SIN,DPS,$1593,12:10,11:35,11h 25m,https://www.kayak.com/book/flight?code=JYBCEcUMNY.YOGFxnvizcPBDARZyLA7ng.159258.8260d75929a8bf5bbdf3c870962de7cc&h=602ef508bf71&sub=E-109c1f9e6d8
5,2020-09-04,SIN,DPS,$222,11:50,2:40,2h 50m,https://www.kayak.com/book/flight?code=JYAiJZRoiK.vZik3Z2arcoEdn9PX-8xhQ.22154.bdd04c0fe891b8f9078094c11691139b&h=08cb17912867&sub=E-1b0916b21a1
6,2020-09-05,SIN,DPS,$314,10:00,9:35,11h 35m,https://www.kayak.com/book/flight?code=JYCCLSDXzy.6We7wBYoN-cNUvH8T-y68A.31351.15167bde058deefd055ca2930d7b4ce2&h=6a8765578f83&sub=E-139119fa0bd
7,2020-09-06,SIN,DPS,$222,11:50,2:40,2h 50m,https://www.kayak.com/book/flight?code=JYCiHHM8X1.vZik3Z2arcoEdn9PX-8xhQ.22154.67e2182cd94fc26b3580d3a00e7ce931&h=07851e564033&sub=E-1b0916b21a1
8,2020-09-07,SIN,DPS,$317,10:00,9:35,11h 35m,https://www.kayak.com/book/flight?code=JYCCPmiEsI.vZik3Z2arcoEdn9PX-8xhQ.31685.2e1a7b1a927dbd49c64a8ec819cfab58&h=31baa7b944c1&sub=E-1b0916b21a1
9,2020-09-08,SIN,DPS,$317,10:00,9:35,11h 35m,https://www.kayak.com/book/flight?code=JYDCKx8tS0.6We7wBYoN-cNUvH8T-y68A.31632.de3af7405d66b1a638a4bd65cfbcf38f&h=484cf7ac1f07&sub=E-139119fa0bd
10,2020-09-09,SIN,DPS,$839,11:25,7:30,44h 05m,https://www.kayak.com/book/flight?code=JYACHuMSSo.wZSLq2d_dUItjpRa9I2r8w.83837.461d1794827ebcef8995da555c55b35d&h=0f5804265f99&sub=E-157484f8a54
11,2020-09-10,SIN,DPS,$1593,12:10,11:35,11h 25m,https://www.kayak.com/book/flight?code=JYDiFH5Orm.YOGFxnvizcPBDARZyLA7ng.159258.ea96f032681f9b0f7ff741151fd4a6bc&h=bc9f3428bcbd&sub=E-109c1f9e6d8
12,2020-09-11,SIN,DPS,$1593,9:25,11:35,26h 10m,https://www.kayak.com/book/flight?code=JYACLJ55RB.YOGFxnvizcPBDARZyLA7ng.159258.ce729b2f4913ac06b40498ae89290be1&h=1447597dd2b7&sub=E-109c1f9e6d8
13,2020-09-12,SIN,DPS,$117,10:55,1:40,2h 45m,https://www.kayak.com/book/flight?code=JYBCN05Am_.1KIA9CPVmMWK1yWXnCZuC7aYAeeTFjgE.11630.bdf7a83bea2507b78a025827c3070926&h=1f7293cbbf90&_kw_pbranded=true&sub=E0fedb408728
