,Date,Origin,Destination,Price,Departure Time,Arrival Time,Flight duration,URL
0,2020-08-31,SIN,DPS,$101,5:10,7:50,2h 40m,https://www.kayak.com/book/flight?code=GYGiHjvHHa.-COZ-Slz34a7ImCnqdurig.10081.38fb401ec1b5d6209a83316fa83a5e6a&h=7d8a20c7f040&sub=E-1e920e1ecb2
1,2020-09-01,SIN,DPS,$101,9:05,11:45,2h 40m,https://www.kayak.com/book/flight?code=GYHiEgOBKw.-COZ-Slz34a7ImCnqdurig.10081.053b5a9cd4c28d16d0532bdb4911b779&h=af7b9626a613&sub=E-1e920e1ecb2
2,2020-09-02,SIN,DPS,$101,9:05,11:45,2h 40m,https://www.kayak.com/book/flight?code=GYFiA9joj8.-COZ-Slz34a7ImCnqdurig.10081.0110a00ef75c2726911354fbb0e18f37&h=0e94f8323741&sub=E-1e920e1ecb2
3,2020-09-03,SIN,DPS,$197,10:00,8:15,10h 15m,https://www.kayak.com/book/flight?code=GYFiF9EvA7.vZik3Z2arcoEdn9PX-8xhQ.19634.00f6068b114ab7a5e15a5b226ff81ad8&h=821384a96419&sub=E-1b0916b21a1
4,2020-09-04,SIN,DPS,$1247,9:25,11:35,26h 10m,https://www.kayak.com/book/flight?code=GYGiNB6S-J.Phr0MPX3rp0mFcdAejOqIg.124647.02e2ee3c13070e3c674bfcd16aeadf40&h=0c64d396c182&_kw_pbranded=true&sub=E-12f3c3645cd
5,2020-09-05,SIN,DPS,$197,10:00,9:35,11h 35m,https://www.kayak.com/book/flight?code=GYHCM6Dvi9.vZik3Z2arcoEdn9PX-8xhQ.19634.15167bde058deefd055ca2930d7b4ce2&h=44fe3772df2a&sub=E-1b0916b21a1
6,2020-09-06,SIN,DPS,$143,11:50,2:40,2h 50m,https://www.kayak.com/book/flight?code=GYGiFFYv-R.vZik3Z2arcoEdn9PX-8xhQ.14296.67e2182cd94fc26b3580d3a00e7ce931&h=c00b4af122dd&sub=E-1b0916b21a1
7,2020-09-07,SIN,DPS,$197,10:00,9:35,11h 35m,https://www.kayak.com/book/flight?code=GYFiBE_8IQ.vZik3Z2arcoEdn9PX-8xhQ.19640.2e1a7b1a927dbd49c64a8ec819cfab58&h=57e6da0a6e92&sub=E-1b0916b21a1
8,2020-09-08,SIN,DPS,$106,5:10,7:50,2h 40m,https://www.kayak.com/book/flight?code=GYFiHfyoqV.lPAzY077B9kUPBPf-jqMFw.10591.166490d2838b03b99e04e7c48afc3a9f&h=0b1fe27242f0&sub=E-10f36077808
9,2020-09-09,SIN,DPS,$839,11:25,7:30,44h 05m,https://www.kayak.com/book/flight?code=GYEiN7HvTI.wZSLq2d_dUItjpRa9I2r8w.83894.461d1794827ebcef8995da555c55b35d&h=9dc3f66aa56e&sub=E-157484f8a54
10,2020-09-10,SIN,DPS,$1595,12:10,11:35,11h 25m,https://www.kayak.com/book/flight?code=GYEiQ2VCCU.YOGFxnvizcPBDARZyLA7ng.159467.ea96f032681f9b0f7ff741151fd4a6bc&h=bd9c46da2ede&sub=E-109c1f9e6d8
11,2020-09-11,SIN,DPS,$117,3:50,6:35,2h 45m,https://www.kayak.com/book/flight?code=GYFCSmTDPZ.1KIA9CPVmMWK1yWXnCZuC7aYAeeTFjgE.11606.43d36d2954cd2650f1b34631ec136d56&h=62095c0ec4fb&_kw_pbranded=true&sub=E0fedb408728
12,2020-09-12,SIN,DPS,$117,10:55,1:40,2h 45m,https://www.kayak.com/book/flight?code=GYHCG2Ioan.1KIA9CPVmMWK1yWXnCZuC7aYAeeTFjgE.11606.bdf7a83bea2507b78a025827c3070926&h=06138dccf4a1&_kw_pbranded=true&sub=E0fedb408728
13,2020-09-13,SIN,DPS,$114,7:50,10:35,2h 45m,https://www.kayak.com/book/flight?code=GYGCNuVhFo.6We7wBYoN-cNUvH8T-y68A.11338.e8c6158dff2c8b911d2cb2e133ba7b32&h=73476320671e&sub=E-139119fa0bd
