,Date,Origin,Destination,Price,Departure Time,Arrival Time,Flight duration,URL
0,2020-06-22,SIN,DPS,$44,5:10,7:50,2h 40m,https://www.kayak.com/book/flight?code=GNEiRO6kPW.iBqML61eBNE.4323.f2fa082792b1d9ed776379823102e9da&h=2d3460a30650&sub=E-192ab6a0d1e
1,2020-06-23,SIN,DPS,$44,9:05,11:45,2h 40m,https://www.kayak.com/book/flight?code=GNHiKJFTZH.iBqML61eBNE.4323.7330b8331b1be47a9e11cd15f765b963&h=21476ebcae48&sub=E-192ab6a0d1e
2,2020-06-24,SIN,DPS,$44,9:05,11:45,2h 40m,https://www.kayak.com/book/flight?code=GNHiLOJLDh.iBqML61eBNE.4323.3cd8494b848e0855a937f4e5c6a59e5f&h=94500715d354&sub=E-192ab6a0d1e
3,2020-06-25,SIN,DPS,$44,9:05,11:45,2h 40m,https://www.kayak.com/book/flight?code=GNHiKekUTJ.iBqML61eBNE.4323.5ca59a964236a87be1b68901def4d1af&h=b401d242eaef&sub=E-192ab6a0d1e
4,2020-06-26,SIN,DPS,$44,5:10,7:50,2h 40m,https://www.kayak.com/book/flight?code=GNGCGIa5T8.iBqML61eBNE.4323.23471f9f839fec3c7392a0dd20666239&h=bebc59f0e686&sub=E-192ab6a0d1e
5,2020-06-27,SIN,DPS,$44,5:10,7:50,2h 40m,https://www.kayak.com/book/flight?code=GNGCI5qchZ.iBqML61eBNE.4323.200593a2e5a87628609db8af0d220b35&h=be1b9d2a5ab2&sub=E-192ab6a0d1e
6,2020-06-28,SIN,DPS,$44,5:10,7:50,2h 40m,https://www.kayak.com/book/flight?code=GNHCPT65aX.iBqML61eBNE.4323.20f1078b5315daed95cb363bcabe7b99&h=de2db18bee62&sub=E-192ab6a0d1e
7,2020-06-29,SIN,DPS,$44,5:10,7:50,2h 40m,https://www.kayak.com/book/flight?code=GNECP3zno0.iBqML61eBNE.4323.a6baed1cc5b4f0430df514ef4af64c02&h=b8de28c8c4a1&sub=E-192ab6a0d1e
8,2020-06-30,SIN,DPS,$44,5:10,7:50,2h 40m,https://www.kayak.com/book/flight?code=GNGCLphV-M.iBqML61eBNE.4323.9b9617096747b70c559786077fcc941f&h=5fec27eb2379&sub=E-192ab6a0d1e
9,2020-07-01,SIN,DPS,$44,5:10,7:50,2h 40m,https://www.kayak.com/book/flight?code=GNGiLhzLJJ.iBqML61eBNE.4323.c5328cd442beba74688a83e379c43211&h=b52f487947d6&sub=E-192ab6a0d1e
10,2020-07-02,SIN,DPS,$44,9:05,11:45,2h 40m,https://www.kayak.com/book/flight?code=GNGCEMX54U.iBqML61eBNE.4323.66910dbac51cb108839d26c53acca001&h=e243cd71d0d1&sub=E-192ab6a0d1e
11,2020-07-03,SIN,DPS,$44,9:05,11:45,2h 40m,https://www.kayak.com/book/flight?code=GNGCI5VMU3.iBqML61eBNE.4323.58a6819211d0eb32bbbb0157ad86f3ae&h=33b4a29ff621&sub=E-192ab6a0d1e
12,2020-07-04,SIN,DPS,$44,9:05,11:45,2h 40m,https://www.kayak.com/book/flight?code=GNGCF9q1m6.iBqML61eBNE.4323.2089db491b5c79f50fc4e1951abd30fd&h=8b3355bd3ea6&sub=E-192ab6a0d1e
13,2020-07-05,SIN,DPS,$44,9:05,11:45,2h 40m,https://www.kayak.com/book/flight?code=GNFiFsxA4q.iBqML61eBNE.4323.9a8a2c936800b55a0e9984cddfc0b484&h=b011c8770631&sub=E-192ab6a0d1e
